dataset,protein,cell,seed,pairs,comp,full,gain,published
AATF:K562,AATF,K562,6007,1081,0.6264114581951649,0.6741821779094117,0.047770719714246845,0.0480770794164786
AKAP1:HepG2,AKAP1,HepG2,6007,5943,0.5786397383477774,0.6090208486596077,0.03038111031183033,0.0313997050163779
AQR:HepG2,AQR,HepG2,6007,11074,0.5961019566957395,0.7251654597150945,0.12906350301935499,0.1347963926118254
BCCIP:HepG2,BCCIP,HepG2,6007,539,0.6872515239862179,0.6964522358108365,0.009200711824618568,0.0133036854478677
BCLAF1:HepG2,BCLAF1,HepG2,6007,32384,0.5687300847402806,0.7064948616921181,0.13776477695183742,0.1403414503506233
BUD13:K562,BUD13,K562,6007,8850,0.5667271218359985,0.6912128570972581,0.12448573526125961,0.1119958504899615
CDC40:HepG2,CDC40,HepG2,6007,1172,0.6662701371011892,0.676498124614148,0.010227987512958836,0.0047838355717595
CSTF2T:HepG2,CSTF2T,HepG2,6007,18316,0.7168625869755587,0.7385538856781395,0.021691298702580797,0.0228822643512053
DDX24:K562,DDX24,K562,6007,9600,0.5609802191840279,0.7104921766493055,0.14951195746527768,0.1511693467881943
DDX55:HepG2,DDX55,HepG2,6007,1686,0.5897201009218335,0.6336113186678656,0.04389121774603211,0.0426877403612753
DDX55:K562,DDX55,K562,6007,1101,0.5722285330568117,0.5952156449301724,0.022987111873360777,0.0296007015338215
DDX59:HepG2,DDX59,HepG2,6007,3089,0.7252538561155557,0.7470358432018039,0.021781987086248233,0.0189394777005593
DDX6:HepG2,DDX6,HepG2,6007,493,0.6150241309365602,0.6821998856197723,0.06717575468321213,0.0623619105612448
DDX6:K562,DDX6,K562,6007,1955,0.6007336425062632,0.654547523891131,0.05381388138486787,0.0516349317442977
DGCR8:K562,DGCR8,K562,6007,1253,0.5573655947195206,0.5700827192710359,0.012717124551515302,-0.0036031640582951
DHX30:K562,DHX30,K562,6007,824,0.6006118036572722,0.5996029314732774,-0.0010088721839948134,0.0016893086059006
DROSHA:HepG2,DROSHA,HepG2,6007,2184,0.6074397214507106,0.6589089901246495,0.05146926867393897,0.0442684223590814
DROSHA:K562,DROSHA,K562,6007,3915,0.6679852354225896,0.6880497937493577,0.020064558326768123,0.0241374403849583
EFTUD2:HepG2,EFTUD2,HepG2,6007,7362,0.6794867082895409,0.7181991069805586,0.03871239869101761,0.0369083057724314
EIF3H:HepG2,EIF3H,HepG2,6007,2832,0.5341464278304446,0.6107890502808899,0.07664262245044529,0.0846127240336429
ELAC2:K562,ELAC2,K562,6007,12806,0.8508810671165313,0.8705042920080142,0.019623224891482827,0.0201447139770831
ELAVL1:K562,ELAVL1,K562,6007,8798,0.6938561203513931,0.7407929099594386,0.04693678960804548,0.0505506511537752
EXOSC5:HepG2,EXOSC5,HepG2,6007,727,0.6791945191276165,0.6868629725142802,0.007668453386663665,0.0005032836419572
FASTKD2:HepG2,FASTKD2,HepG2,6007,868,0.6246495996941961,0.6362937734927477,0.01164417379855165,0.0090228078744504
FASTKD2:K562,FASTKD2,K562,6007,542,0.7313251453547746,0.7312128102830844,-0.00011233507169017276,0.0012765349055703
FKBP4:HepG2,FKBP4,HepG2,6007,1453,0.7206827936030966,0.731797278241993,0.011114484638896416,0.008691228580401
FMR1:K562,FMR1,K562,6007,4445,0.5573703849448516,0.6627794529058446,0.10540906796099303,0.1055172771570033
FXR1:K562,FXR1,K562,6007,1425,0.5816233918128655,0.6351926131117267,0.053569221298861214,0.0684203139427515
FXR2:K562,FXR2,K562,6007,4745,0.5673385217204955,0.647801146123533,0.08046262440303753,0.09119066045896
