dataset,protein,cell,seed,pairs,comp,full,gain,published
ELAVL1:K562,ELAVL1,K562,9007,8795,0.6944092801707518,0.7458686828172889,0.051459402646537145,0.0505506511537752
EXOSC5:HepG2,EXOSC5,HepG2,9007,727,0.67779251469645,0.6939675968584506,0.016175082162000587,0.0005032836419572
FASTKD2:HepG2,FASTKD2,HepG2,9007,868,0.6121320796789059,0.6171584658837521,0.005026386204846189,0.0090228078744504
FASTKD2:K562,FASTKD2,K562,9007,542,0.7479132909410275,0.748641766860473,0.0007284759194454704,0.0012765349055703
FKBP4:HepG2,FKBP4,HepG2,9007,1453,0.7096862508638415,0.7113611205711988,0.0016748697073573071,0.008691228580401
FMR1:K562,FMR1,K562,9007,4445,0.5609049993610192,0.6507782027808953,0.08987320341987604,0.1055172771570033
FXR1:K562,FXR1,K562,9007,1425,0.5807423822714682,0.6326697445367805,0.05192736226531225,0.0684203139427515
FXR2:K562,FXR2,K562,9007,4745,0.5666636390588062,0.6535068470943292,0.08684320803552292,0.09119066045896
G3BP1:HepG2,G3BP1,HepG2,9007,6482,0.5663144876738859,0.6854687716136233,0.11915428393973737,0.119416705754649
GARS:K562,GARS,K562,9007,566,0.6219580716452945,0.665440946946522,0.04348287530122752,0.0461143228158673
GEMIN5:K562,GEMIN5,K562,9007,2640,0.624745322543618,0.6631565656565656,0.038411243112947524,0.039915203168044
GRSF1:HepG2,GRSF1,HepG2,9007,1008,0.6150803492693373,0.6324837805492568,0.0174034312799195,0.0086333144368858
GRWD1:HepG2,GRWD1,HepG2,9007,22078,0.5705919851761112,0.7219302995619029,0.1513383143857917,0.1552207397893841
GRWD1:K562,GRWD1,K562,9007,4375,0.5904975934693877,0.7275991771428572,0.13710158367346947,0.1354184097959183
GTF2F1:HepG2,GTF2F1,HepG2,9007,4466,0.7428505447638515,0.768876763861862,0.026026219098010506,0.0208455074596239
HLTF:HepG2,HLTF,HepG2,9007,3645,0.534253473104258,0.5882683496380595,0.05401487653380155,0.065413093833558
HNRNPC:K562,HNRNPC,K562,9007,516,0.6733857640766779,0.7072742022714982,0.033888438194820236,0.0514279490415238
HNRNPL:K562,HNRNPL,K562,9007,5838,0.7348742940752376,0.7805657397441319,0.04569144566889427,0.0482803703790581
HNRNPM:HepG2,HNRNPM,HepG2,9007,13421,0.6969668061879921,0.7639362540672917,0.06696944787929959,0.0679745795867126
HNRNPUL1:HepG2,HNRNPUL1,HepG2,9007,467,0.5955137581446107,0.6068394095988335,0.011325651454222818,0.0020450366593454
IGF2BP1:K562,IGF2BP1,K562,9007,5706,0.5689154417613917,0.6364255027483507,0.067510060986959,0.0644477824426209
KHSRP:HepG2,KHSRP,HepG2,9007,5289,0.6408729884235882,0.7328526859382485,0.09197969751466029,0.0911887709809573
KHSRP:K562,KHSRP,K562,9007,23189,0.6838444791858548,0.7523305802172686,0.06848610103141384,0.0696133583965924
LARP4:HepG2,LARP4,HepG2,9007,5429,0.5655682910938475,0.6311731058527061,0.0656048147588586,0.0641478377532284
LARP4:K562,LARP4,K562,9007,430,0.5737425635478637,0.5811357490535424,0.00739318550567869,0.0095078420767983
LIN28B:K562,LIN28B,K562,9007,6916,0.5716105870629324,0.6663491393541469,0.09473855229121442,0.0979798982485353
LSM11:K562,LSM11,K562,9007,1339,0.6018776064310697,0.6848472408990691,0.08296963446799943,0.0896536991869693
MATR3:HepG2,MATR3,HepG2,9007,6991,0.6466801288805819,0.7082951800157634,0.06161505113518151,0.0518766992263241
MATR3:K562,MATR3,K562,9007,4866,0.6901817454175521,0.7460768150764364,0.055895069658884355,0.0592879491114562
MBNL1:K562,MBNL1,K562,9007,1202,0.6266677002555364,0.7160472977649563,0.08937959750941993,0.0712996364904857
METTL1:K562,METTL1,K562,9007,481,0.6128560993425858,0.6973431131435289,0.08448701380094314,0.0759246372551987
MORC2:K562,MORC2,K562,9007,891,0.6466006870047274,0.6457516932638518,-0.0008489937408755477,0.0010480160124753
MTPAP:K562,MTPAP,K562,9007,1083,0.5739528633996908,0.615483647642701,0.041530784243010266,0.0533912416264453
NCBP2:HepG2,NCBP2,HepG2,9007,3226,0.6022639788543872,0.6690825549847046,0.06681857613031739,0.0641689365966003
NKRF:HepG2,NKRF,HepG2,9007,3773,0.786380190016121,0.7943659136235821,0.007985723607461082,0.0103544938044116
NOLC1:K562,NOLC1,K562,9007,1570,0.5827968680271004,0.6097805184794516,0.026983650452351182,0.0299801208973994
NONO:K562,NONO,K562,9007,11301,0.6630613293984985,0.7208127332713239,0.0577514038728254,0.0566100375405955
PCBP1:HepG2,PCBP1,HepG2,9007,940,0.6434891353553644,0.6423777727478497,-0.0011113626075147653,0.0060457220461748
PCBP2:HepG2,PCBP2,HepG2,9007,8478,0.8167499818160275,0.8472825548895798,0.030532573073552283,0.0316609772091074
PHF6:K562,PHF6,K562,9007,695,0.6113741524765799,0.6487469592671187,0.03737280679053878,0.0212307851560478
PPIL4:K562,PPIL4,K562,9007,659,0.5303018091972709,0.5455430930664708,0.015241283869199873,0.0314611967827281
PRPF4:HepG2,PRPF4,HepG2,9007,9083,0.7611578949167445,0.7764914751403468,0.015333580223602317,0.0161628080741856
PTBP1:HepG2,PTBP1,HepG2,9007,7880,0.8165905137983458,0.860989557834523,0.044399044036177227,0.0438025486784156
PTBP1:K562,PTBP1,K562,9007,7532,0.8049127933950215,0.8426504869716436,0.037737693576622044,0.0380593889234008
PUM1:K562,PUM1,K562,9007,2658,0.5895640798735846,0.6925497426455394,0.10298566277195476,0.1112005666270911
QKI:HepG2,QKI,HepG2,9007,9990,0.6193906418931444,0.8706370835299764,0.25124644163683196,0.2473697821946068
QKI:K562,QKI,K562,9007,2189,0.6792469761908091,0.9194973997860059,0.24025042359519677,0.2376649224777485
RBFOX2:K562,RBFOX2,K562,9007,3519,0.6340768875267385,0.7240342908520555,0.08995740332531699,0.0843183042148251
RBM15:HepG2,RBM15,HepG2,9007,1500,0.6098066666666667,0.6433626666666667,0.03355600000000003,0.0421408888888887
RPS3:HepG2,RPS3,HepG2,9007,5658,0.5540653155390421,0.6734187749687907,0.11935345942974851,0.1223227564932758
RPS3:K562,RPS3,K562,9007,2372,0.5685207408523841,0.6846443470619851,0.11612360620960094,0.1264595519964508
SAFB2:K562,SAFB2,K562,9007,3744,0.5574219320713713,0.5982420162858866,0.04082008421451533,0.0406625672300753
SLTM:K562,SLTM,K562,9007,3634,0.6255946937881665,0.6606796963430743,0.035085002554907874,0.0340020454118278
SMNDC1:K562,SMNDC1,K562,9007,2465,0.5899269694588335,0.6618938567943089,0.0719668873354754,0.0784952828442
SND1:K562,SND1,K562,9007,4132,0.5565883562664408,0.7008900499396019,0.14430169367316115,0.1417393488265739
SRSF1:HepG2,SRSF1,HepG2,9007,1791,0.612849594457803,0.730736940487536,0.11788734602973305,0.1179618546856748
SRSF1:K562,SRSF1,K562,9007,3864,0.5933295852997783,0.7756404743687014,0.18231088906892312,0.1788301607662598
STAU2:HepG2,STAU2,HepG2,9007,846,0.6037380748788626,0.6311707437028096,0.027432668823947015,0.0126907929868279
SUB1:HepG2,SUB1,HepG2,9007,3297,0.6151334348769192,0.6498176805984136,0.03468424572149442,0.0348771582956685
TAF15:HepG2,TAF15,HepG2,9007,768,0.6355743408203125,0.65167236328125,0.0160980224609375,0.0302530924479166
TIA1:HepG2,TIA1,HepG2,9007,1729,0.5992719040114858,0.632456034422489,0.03318413041100321,0.0450308268335115
TIA1:K562,TIA1,K562,9007,5883,0.6140353644899842,0.6595954676160193,0.04556010312603509,0.0463367642511899
TRA2A:HepG2,TRA2A,HepG2,9007,921,0.6870370566855409,0.7959730784057834,0.10893602172024242,0.1169337487813014
U2AF1:K562,U2AF1,K562,9007,1230,0.6148489655628263,0.7511481261154076,0.1362991605525813,0.1190118315817303
U2AF2:HepG2,U2AF2,HepG2,9007,10702,0.6017567857676828,0.7505449268490799,0.14878814108139715,0.1520729467166455
UCHL5:HepG2,UCHL5,HepG2,9007,2233,0.5615047583483429,0.6776145546317112,0.11610979628336826,0.1201334298914483
XPO5:HepG2,XPO5,HepG2,9007,4609,0.6386660076851157,0.6824606323407827,0.04379462465566697,0.0398719417737774
YBX3:HepG2,YBX3,HepG2,9007,2042,0.5863833061055733,0.6073190233308169,0.020935717225243566,0.0329236858488874
YBX3:K562,YBX3,K562,9007,17979,0.5541380246041105,0.7094715729388213,0.1553335483347108,0.1528321750783023
YWHAG:K562,YWHAG,K562,9007,798,0.5935578294106192,0.6193098661440569,0.025752036733437733,0.0151412365500217
ZNF622:K562,ZNF622,K562,9007,14969,0.5738380039348339,0.7322988051093332,0.15846080117449934,0.1608760628290428
ZNF800:HepG2,ZNF800,HepG2,9007,2938,0.5649298110577532,0.6779425114726356,0.11301270041488243,0.1198126379485078
ZNF800:K562,ZNF800,K562,9007,2436,0.5965365238445755,0.731729314793694,0.1351927909491185,0.1499385921629848
