dataset,protein,cell,seed,pairs,comp,full,gain,published
AATF:K562,AATF,K562,4007,1035,0.8500025671544261,0.8590725571191861,0.009069989964759939,0.0164462163406869
AKAP1:HepG2,AKAP1,HepG2,4007,5920,0.7202781455441929,0.726301731418919,0.006023585874726067,0.0085749221100608
AQR:HepG2,AQR,HepG2,4007,10805,0.633446107546573,0.7366614039081174,0.10321529636154436,0.1041183638316776
BCCIP:HepG2,BCCIP,HepG2,4007,536,0.9108619681443529,0.9106670472265539,-0.0001949209177990463,0.0004422271665676
BCLAF1:HepG2,BCLAF1,HepG2,4007,32377,0.7079307246004717,0.7776777554251953,0.06974703082472367,0.0695365757128636
BUD13:K562,BUD13,K562,4007,8772,0.666109719001865,0.7362200418402124,0.0701103228383474,0.0697501223577486
CDC40:HepG2,CDC40,HepG2,4007,1144,0.8025598745659934,0.8101863171793242,0.007626442613330786,0.0075080315355221
CSTF2T:HepG2,CSTF2T,HepG2,4007,19112,0.7673606380953515,0.7860673105209958,0.018706672425644277,0.0207782269413213
DDX24:K562,DDX24,K562,4007,9586,0.6521056334806363,0.7431565192458279,0.0910508857651916,0.0946443821281509
DDX55:HepG2,DDX55,HepG2,4007,1684,0.7723354077216898,0.7824371195152362,0.010101711793546353,0.0125837156266235
DDX55:K562,DDX55,K562,4007,1099,0.6786192427394909,0.6951078861501191,0.016488643410628168,0.0106603305785123
DDX59:HepG2,DDX59,HepG2,4007,3030,0.867025672864316,0.8717967737367797,0.004771100872463685,0.0036660316849574
DDX6:HepG2,DDX6,HepG2,4007,487,0.7805235928810258,0.8008002732228917,0.020276680341865916,0.0131611828404831
DDX6:K562,DDX6,K562,4007,1931,0.7910970963277077,0.8007962966787092,0.009699200351001469,0.0110529478118189
DGCR8:K562,DGCR8,K562,4007,1228,0.689367393818502,0.6902712495623297,0.0009038557438276751,-0.0006035232140425
DHX30:K562,DHX30,K562,4007,778,0.7778084337269777,0.7804650378995646,0.0026566041725868406,0.010985324947589
DROSHA:HepG2,DROSHA,HepG2,4007,2132,0.7317948776615779,0.7444253825385707,0.012630504876992799,0.0173686447119305
DROSHA:K562,DROSHA,K562,4007,3720,0.8059266244652561,0.8149249190657879,0.008998294600531809,0.0097279185499778
EFTUD2:HepG2,EFTUD2,HepG2,4007,6956,0.784145603796938,0.8031674947860882,0.019021890989150192,0.0203651424150549
EIF3H:HepG2,EIF3H,HepG2,4007,2824,0.6557842932693465,0.6867230697622161,0.03093877649286958,0.0395363872727099
ELAC2:K562,ELAC2,K562,4007,13052,0.9539799147548047,0.9593173664285785,0.005337451673773752,0.0053134338711342
ELAVL1:K562,ELAVL1,K562,4007,8821,0.9422800586880554,0.9481056821445448,0.005825623456489404,0.0064049959824592
EXOSC5:HepG2,EXOSC5,HepG2,4007,708,0.9184581378275719,0.9187992754317086,0.0003411376041366765,-0.0004720980232862
FASTKD2:HepG2,FASTKD2,HepG2,4007,798,0.8039318220362937,0.8122530637370368,0.00832124170074311,0.0015664470294346
FASTKD2:K562,FASTKD2,K562,4007,493,0.9378767244465108,0.9370949890762769,-0.0007817353702339602,-0.0003681257362515
FKBP4:HepG2,FKBP4,HepG2,4007,1326,0.8413519834201229,0.8438436286453322,0.0024916452252093935,0.0013495657733497
FMR1:K562,FMR1,K562,4007,4429,0.6433556597888432,0.7084123651658355,0.06505670537699226,0.0682712248628287
FXR1:K562,FXR1,K562,4007,1420,0.6617451894465384,0.6824667724657806,0.020721583019242207,0.0317897565791195
FXR2:K562,FXR2,K562,4007,4694,0.6433137499412263,0.6888155454687552,0.045501795527528976,0.049198340544389
G3BP1:HepG2,G3BP1,HepG2,4007,6476,0.6853226251649555,0.7477549786144384,0.06243235344948295,0.0671332930008148
GARS:K562,GARS,K562,4007,555,0.7400243486729973,0.7369629088548008,-0.0030614398181965097,0.00147623360591
GEMIN5:K562,GEMIN5,K562,4007,2457,0.7461838121178781,0.7625388675449726,0.016355055427094478,0.0138907318931444
GRSF1:HepG2,GRSF1,HepG2,4007,991,0.8531506057036029,0.8525478041016983,-0.0006028016019046234,-0.0003040327264464
GRWD1:HepG2,GRWD1,HepG2,4007,22069,0.7016284844380818,0.7806604281320102,0.07903194369392841,0.0797572655394761
GRWD1:K562,GRWD1,K562,4007,4373,0.7760272913496532,0.8249186626309952,0.04889137128134202,0.0482972739450746
GTF2F1:HepG2,GTF2F1,HepG2,4007,4161,0.872326782593036,0.8850038648091325,0.012677082216096536,0.0105890647673584
HLTF:HepG2,HLTF,HepG2,4007,3640,0.6526950247554644,0.6830909612365655,0.03039593648110117,0.0243697228110265
HNRNPC:K562,HNRNPC,K562,4007,516,0.9577324079081785,0.9638318009734993,0.006099393065320813,0.0066514932996816
HNRNPL:K562,HNRNPL,K562,4007,5831,0.8716785290689762,0.8909972397220153,0.01931871065303903,0.0199610110674168
HNRNPM:HepG2,HNRNPM,HepG2,4007,13375,0.9352992701545988,0.9495169576382216,0.014217687483622843,0.0127465734137508
HNRNPUL1:HepG2,HNRNPUL1,HepG2,4007,460,0.8003308128544424,0.7989981096408317,-0.0013327032136106753,0.0047534858118478
IGF2BP1:K562,IGF2BP1,K562,4007,5706,0.6834689786696142,0.7224795441648364,0.039010565495222194,0.040803342027854
KHSRP:HepG2,KHSRP,HepG2,4007,5276,0.8645914941764989,0.8920606408006617,0.027469146624162777,0.0286301939853076
KHSRP:K562,KHSRP,K562,4007,23197,0.8964043557124627,0.9161251233130929,0.01972076760063024,0.0200397845047615
LARP4:HepG2,LARP4,HepG2,4007,5418,0.6471383277185642,0.6744799917042313,0.027341663985667175,0.0330452593355056
LARP4:K562,LARP4,K562,4007,430,0.7277988101676582,0.7342888047593292,0.006489994591670989,0.0023904813412654
LIN28B:K562,LIN28B,K562,4007,6916,0.7258827402848895,0.7691830178284167,0.043300277543527166,0.0333518248060422
LSM11:K562,LSM11,K562,4007,1306,0.7419431813118391,0.7747702323356214,0.03282705102378225,0.034320806133716
MATR3:HepG2,MATR3,HepG2,4007,6984,0.9217498366418283,0.9306174504250593,0.008867613783230976,0.0097963238506868
MATR3:K562,MATR3,K562,4007,4863,0.9553371678669618,0.9610800883547046,0.005742920487742831,0.0049633332566869
MBNL1:K562,MBNL1,K562,4007,1189,0.7841957500808151,0.8125938569208493,0.028398106840034187,0.0338192918809568
METTL1:K562,METTL1,K562,4007,481,0.7047989937802828,0.7179645661974146,0.013165572417131788,0.0115576955493794
MORC2:K562,MORC2,K562,4007,800,0.7749578125,0.7791859375,0.004228125000000027,0.0042962873286098
MTPAP:K562,MTPAP,K562,4007,1074,0.7363109418834897,0.755219874535751,0.018908932652261345,0.0179140274965105
NCBP2:HepG2,NCBP2,HepG2,4007,3163,0.7861654010282701,0.8046829403645475,0.01851753933627731,0.0201699486414392
NKRF:HepG2,NKRF,HepG2,4007,3410,0.8762662859796527,0.8790398259388894,0.0027735399592366816,0.0023717126169499
NOLC1:K562,NOLC1,K562,4007,1564,0.7770860178831902,0.7830101516866059,0.005924133803415721,0.006180439008279
NONO:K562,NONO,K562,4007,11026,0.8124614037450324,0.8390338878449958,0.026572484099963378,0.0276902866754107
