dataset,protein,cell,seed,pairs,comp,full,gain,published
LSM11:K562,LSM11,K562,5007,1339,0.6002138409890899,0.6954561857438224,0.09524234475473248,0.0896536991869693
MATR3:HepG2,MATR3,HepG2,5007,6991,0.6478920800577304,0.7107001766437308,0.0628080965860004,0.0518766992263241
MATR3:K562,MATR3,K562,5007,4865,0.6835877637634423,0.7430069217273368,0.05941915796389452,0.0592879491114562
MBNL1:K562,MBNL1,K562,5007,1202,0.6381571479591697,0.6988470408442945,0.06068989288512483,0.0712996364904857
METTL1:K562,METTL1,K562,5007,481,0.5887509130752373,0.6499323567930636,0.0611814437178263,0.0759246372551987
MORC2:K562,MORC2,K562,5007,891,0.6507864528814771,0.6601959235704092,0.009409470688932164,0.0010480160124753
MTPAP:K562,MTPAP,K562,5007,1083,0.5771466865150923,0.6182051327960276,0.04105844628093536,0.0533912416264453
NCBP2:HepG2,NCBP2,HepG2,5007,3226,0.6010089673602845,0.6728678641339797,0.07185889677369517,0.0641689365966003
NKRF:HepG2,NKRF,HepG2,5007,3777,0.7851216716650091,0.7914838421506534,0.006362170485644247,0.0103544938044116
NOLC1:K562,NOLC1,K562,5007,1570,0.5834520670209745,0.6099050671426833,0.026453000121708814,0.0299801208973994
NONO:K562,NONO,K562,5007,11303,0.6634498404711996,0.7221599503166183,0.05871010984541869,0.0566100375405955
PCBP1:HepG2,PCBP1,HepG2,5007,940,0.6388705296514261,0.6481892258940697,0.009318696242643587,0.0060457220461748
PCBP2:HepG2,PCBP2,HepG2,5007,8459,0.8142842534648432,0.8456974743553115,0.031413220890468274,0.0316609772091074
PHF6:K562,PHF6,K562,5007,695,0.6096102686196367,0.6345717095388438,0.024961440919207045,0.0212307851560478
PPIL4:K562,PPIL4,K562,5007,659,0.5178467397836884,0.5536760760889838,0.03582933630529539,0.0314611967827281
PRPF4:HepG2,PRPF4,HepG2,5007,9085,0.7651903247292359,0.7795900092352269,0.01439968450599105,0.0161628080741856
PTBP1:HepG2,PTBP1,HepG2,5007,7875,0.8132644313429076,0.8559980811287478,0.042733649785840155,0.0438025486784156
PTBP1:K562,PTBP1,K562,5007,7528,0.7988318107616087,0.8379783487731527,0.039146538011543996,0.0380593889234008
PUM1:K562,PUM1,K562,5007,2658,0.5813219996591632,0.6942380739661235,0.11291607430696027,0.1112005666270911
QKI:HepG2,QKI,HepG2,5007,9990,0.6172257943629316,0.8678237496756014,0.2505979553126698,0.2473697821946068
QKI:K562,QKI,K562,5007,2189,0.6801598006227826,0.919944212110847,0.2397844114880644,0.2376649224777485
RBFOX2:K562,RBFOX2,K562,5007,3519,0.6306399369282701,0.715750433182074,0.08511049625380385,0.0843183042148251
RBM15:HepG2,RBM15,HepG2,5007,1500,0.5924022222222222,0.6481386666666668,0.05573644444444459,0.0421408888888887
RPS3:HepG2,RPS3,HepG2,5007,5658,0.5576145963866388,0.6764580749223971,0.11884347853575827,0.1223227564932758
RPS3:K562,RPS3,K562,5007,2372,0.563086877824194,0.6853732343899741,0.12228635656578013,0.1264595519964508
SAFB2:K562,SAFB2,K562,5007,3744,0.5555176030937249,0.6043590685267368,0.04884146543301193,0.0406625672300753
SLTM:K562,SLTM,K562,5007,3635,0.6273966423791316,0.6624294977191412,0.03503285534000955,0.0340020454118278
SMNDC1:K562,SMNDC1,K562,5007,2464,0.5886431826087873,0.6635168174966267,0.07487363488783938,0.0784952828442
SND1:K562,SND1,K562,5007,4132,0.5618158958624819,0.7026641521934909,0.14084825633100895,0.1417393488265739
SRSF1:HepG2,SRSF1,HepG2,5007,1791,0.6161067762037435,0.735013862039274,0.11890708583553045,0.1179618546856748
SRSF1:K562,SRSF1,K562,5007,3864,0.5952966331460121,0.7684290595570302,0.17313242641101811,0.1788301607662598
STAU2:HepG2,STAU2,HepG2,5007,848,0.6261361360804557,0.6408947801708793,0.0147586440904236,0.0126907929868279
SUB1:HepG2,SUB1,HepG2,5007,3297,0.6146195533130965,0.6461994428993959,0.031579889586299426,0.0348771582956685
TAF15:HepG2,TAF15,HepG2,5007,768,0.6280873616536459,0.6505008273654513,0.02241346571180547,0.0302530924479166
TIA1:HepG2,TIA1,HepG2,5007,1729,0.5979485796842956,0.6304064873667017,0.032457907682406084,0.0450308268335115
TIA1:K562,TIA1,K562,5007,5883,0.6189608060332469,0.6648656970017847,0.04590489096853778,0.0463367642511899
TRA2A:HepG2,TRA2A,HepG2,5007,921,0.6903662992003453,0.8066198167737707,0.11625351757342539,0.1169337487813014
U2AF1:K562,U2AF1,K562,5007,1230,0.6097058629122877,0.7522519664221032,0.14254610350981556,0.1190118315817303
U2AF2:HepG2,U2AF2,HepG2,5007,10702,0.6010807174510456,0.7545394854735242,0.1534587680224786,0.1520729467166455
UCHL5:HepG2,UCHL5,HepG2,5007,2233,0.5627128712355018,0.6819159499178647,0.1192030786823629,0.1201334298914483
XPO5:HepG2,XPO5,HepG2,5007,4604,0.6355692760648579,0.681639072585241,0.04606979652038312,0.0398719417737774
YBX3:HepG2,YBX3,HepG2,5007,2042,0.5700610394257324,0.5923639803115955,0.022302940885863154,0.0329236858488874
YBX3:K562,YBX3,K562,5007,17979,0.554862033961475,0.7084358861410397,0.15357385217956465,0.1528321750783023
YWHAG:K562,YWHAG,K562,5007,798,0.5912400047738394,0.6233707702841064,0.032130765510266945,0.0151412365500217
ZNF622:K562,ZNF622,K562,5007,14969,0.5721743702433624,0.7335082924913238,0.1613339222479614,0.1608760628290428
ZNF800:HepG2,ZNF800,HepG2,5007,2938,0.5648673678532652,0.693382897095916,0.12851552924265086,0.1198126379485078
ZNF800:K562,ZNF800,K562,5007,2436,0.6018756690151289,0.7326982913656941,0.1308226223505652,0.1499385921629848
