dataset,protein,cell,seed,pairs,comp,full,gain,published
AATF:K562,AATF,K562,7007,1081,0.6385742806751209,0.6961930100354196,0.05761872936029866,0.0480770794164786
AKAP1:HepG2,AKAP1,HepG2,7007,5943,0.5837991912002432,0.6166947943881819,0.032895603187938716,0.0313997050163779
AQR:HepG2,AQR,HepG2,7007,11075,0.5961183027684217,0.7295771473994772,0.1334588446310555,0.1347963926118254
BCCIP:HepG2,BCCIP,HepG2,7007,539,0.7018184571855391,0.705078118277164,0.003259661091624899,0.0133036854478677
BCLAF1:HepG2,BCLAF1,HepG2,7007,32383,0.566827792717598,0.7082100818791767,0.1413822891615787,0.1403414503506233
BUD13:K562,BUD13,K562,7007,8850,0.5682720801813017,0.6891693446966071,0.12089726451530536,0.1119958504899615
CDC40:HepG2,CDC40,HepG2,7007,1172,0.6679788058102016,0.6793898298174702,0.011411024007268566,0.0047838355717595
CSTF2T:HepG2,CSTF2T,HepG2,7007,18336,0.7159809388267941,0.7392798374972208,0.02329889867042667,0.0228822643512053
DDX24:K562,DDX24,K562,7007,9600,0.5593823025173612,0.7105892035590279,0.15120690104166667,0.1511693467881943
DDX55:HepG2,DDX55,HepG2,7007,1686,0.5992061481828582,0.6417186965717253,0.04251254838886709,0.0426877403612753
DDX55:K562,DDX55,K562,7007,1101,0.5783677789409511,0.6002923607553532,0.021924581814402044,0.0296007015338215
DDX59:HepG2,DDX59,HepG2,7007,3089,0.7262036648595184,0.7471352990660894,0.02093163420657107,0.0189394777005593
DDX6:HepG2,DDX6,HepG2,7007,493,0.6255034992943811,0.6812576887788059,0.05575418948442479,0.0623619105612448
DDX6:K562,DDX6,K562,7007,1955,0.6068110491166331,0.6570922482192031,0.05028119910257001,0.0516349317442977
DGCR8:K562,DGCR8,K562,7007,1253,0.5630146069226355,0.5680177629554991,0.005003156032863609,-0.0036031640582951
DHX30:K562,DHX30,K562,7007,824,0.6094898788764256,0.616574076256009,0.0070841973795834345,0.0016893086059006
DROSHA:HepG2,DROSHA,HepG2,7007,2184,0.6188146979699178,0.6554721987414296,0.03665750077151175,0.0442684223590814
DROSHA:K562,DROSHA,K562,7007,3913,0.6697613418977507,0.690541380834322,0.02078003893657132,0.0241374403849583
EFTUD2:HepG2,EFTUD2,HepG2,7007,7361,0.6779025061511799,0.7166272324423886,0.03872472629120871,0.0369083057724314
EIF3H:HepG2,EIF3H,HepG2,7007,2832,0.5351905383191292,0.6084115605748668,0.07322102225573757,0.0846127240336429
ELAC2:K562,ELAC2,K562,7007,12800,0.8498099304199218,0.8692487609863281,0.019438830566406273,0.0201447139770831
ELAVL1:K562,ELAVL1,K562,7007,8798,0.7000953067460775,0.7491318885065584,0.04903658176048098,0.0505506511537752
EXOSC5:HepG2,EXOSC5,HepG2,7007,727,0.6780952416991309,0.6808424892484612,0.0027472475493303117,0.0005032836419572
FASTKD2:HepG2,FASTKD2,HepG2,7007,868,0.6124599163286543,0.6263140011467646,0.013854084818110346,0.0090228078744504
FASTKD2:K562,FASTKD2,K562,7007,542,0.7347564711809479,0.7388209583202844,0.004064487139336492,0.0012765349055703
FKBP4:HepG2,FKBP4,HepG2,7007,1454,0.713773037997915,0.7175032022840752,0.0037301642861601314,0.008691228580401
FMR1:K562,FMR1,K562,7007,4445,0.5613686590638487,0.6705947583323738,0.10922609926852511,0.1055172771570033
FXR1:K562,FXR1,K562,7007,1425,0.5621067405355494,0.6076803939673745,0.04557365343182507,0.0684203139427515
FXR2:K562,FXR2,K562,7007,4745,0.5650884242855605,0.6536285880206661,0.08854016373510565,0.09119066045896
G3BP1:HepG2,G3BP1,HepG2,7007,6482,0.5628264386003878,0.6863336021494884,0.12350716354910052,0.119416705754649
GARS:K562,GARS,K562,7007,566,0.6115696287879734,0.652670778758631,0.04110114997065761,0.0461143228158673
GEMIN5:K562,GEMIN5,K562,7007,2640,0.6319929407713499,0.6760768193296602,0.04408387855831031,0.039915203168044
GRSF1:HepG2,GRSF1,HepG2,7007,1008,0.6117232772738724,0.6209618685437137,0.009238591269841279,0.0086333144368858
GRWD1:HepG2,GRWD1,HepG2,7007,22078,0.5689697750412133,0.721764395413962,0.1527946203727487,0.1552207397893841
GRWD1:K562,GRWD1,K562,7007,4375,0.5838085746938776,0.7226888359183674,0.13888026122448982,0.1354184097959183
GTF2F1:HepG2,GTF2F1,HepG2,7007,4470,0.7419836443803832,0.7637043876902443,0.021720743309861068,0.0208455074596239
HLTF:HepG2,HLTF,HepG2,7007,3645,0.5407891374583444,0.6034295434488495,0.06264040599050502,0.065413093833558
HNRNPC:K562,HNRNPC,K562,7007,516,0.6720562165735232,0.708359623820684,0.036303407247160746,0.0514279490415238
HNRNPL:K562,HNRNPL,K562,7007,5839,0.7360843007760827,0.781724255183204,0.04563995440712132,0.0482803703790581
HNRNPM:HepG2,HNRNPM,HepG2,7007,13423,0.6948959819378429,0.7624236008595752,0.06752761892173231,0.0679745795867126
HNRNPUL1:HepG2,HNRNPUL1,HepG2,7007,467,0.5792818528215545,0.5939043234642738,0.014622470642719265,0.0020450366593454
IGF2BP1:K562,IGF2BP1,K562,7007,5706,0.5633170770242159,0.6406821875596236,0.07736511053540773,0.0644477824426209
KHSRP:HepG2,KHSRP,HepG2,7007,5289,0.6461321762104957,0.7343406645162759,0.08820848830578021,0.0911887709809573
KHSRP:K562,KHSRP,K562,7007,23188,0.6846783113296513,0.7538072445852071,0.0691289332555558,0.0696133583965924
LARP4:HepG2,LARP4,HepG2,7007,5429,0.5648428052332559,0.6216947991624222,0.05685199392916629,0.0641478377532284
LARP4:K562,LARP4,K562,7007,430,0.5672850189291508,0.573650621957815,0.00636560302866418,0.0095078420767983
LIN28B:K562,LIN28B,K562,7007,6916,0.5697576486707715,0.6751577886969503,0.10540014002617881,0.0979798982485353
LSM11:K562,LSM11,K562,7007,1339,0.6054226594479065,0.685583469656499,0.08016081020859245,0.0896536991869693
MATR3:HepG2,MATR3,HepG2,7007,6991,0.6490904248409295,0.7068784986463479,0.057788073805418394,0.0518766992263241
MATR3:K562,MATR3,K562,7007,4866,0.6887817934960264,0.7510382230628353,0.06225642956680888,0.0592879491114562
MBNL1:K562,MBNL1,K562,7007,1202,0.6320116777085335,0.718872594483404,0.08686091677487051,0.0712996364904857
METTL1:K562,METTL1,K562,7007,481,0.5971360773855575,0.6511123309460108,0.053976253560453324,0.0759246372551987
MORC2:K562,MORC2,K562,7007,891,0.6469760581245804,0.6452780706428294,-0.0016979874817509844,0.0010480160124753
MTPAP:K562,MTPAP,K562,7007,1083,0.5782158413967562,0.6264036920799838,0.04818785068322762,0.0533912416264453
NCBP2:HepG2,NCBP2,HepG2,7007,3226,0.6018964404603175,0.6615657462288159,0.05966930576849838,0.0641689365966003
NKRF:HepG2,NKRF,HepG2,7007,3771,0.784960466415915,0.7935662473477441,0.008605780931829066,0.0103544938044116
NOLC1:K562,NOLC1,K562,7007,1570,0.5780583390806929,0.6126524402612682,0.034594101180575265,0.0299801208973994
NONO:K562,NONO,K562,7007,11294,0.6619449048404714,0.7221026558417771,0.060157751001305715,0.0566100375405955
PCBP1:HepG2,PCBP1,HepG2,7007,940,0.6488818469895882,0.6501380715255772,0.001256224535989059,0.0060457220461748
PCBP2:HepG2,PCBP2,HepG2,7007,8468,0.8158870182647657,0.8496403364892119,0.03375331822444616,0.0316609772091074
PHF6:K562,PHF6,K562,7007,695,0.6194751824439729,0.6419481393302623,0.022472956886289364,0.0212307851560478
PPIL4:K562,PPIL4,K562,7007,659,0.547115807507121,0.5636005259267617,0.01648471841964072,0.0314611967827281
PRPF4:HepG2,PRPF4,HepG2,7007,9082,0.7680053825574432,0.7813385261136624,0.013333143556219174,0.0161628080741856
PTBP1:HepG2,PTBP1,HepG2,7007,7877,0.8121439108004497,0.8571830938382338,0.04503918303778409,0.0438025486784156
PTBP1:K562,PTBP1,K562,7007,7524,0.797392557885297,0.8352832516666143,0.037890693781317375,0.0380593889234008
PUM1:K562,PUM1,K562,7007,2658,0.5856305849541483,0.6929160573217359,0.10728547236758756,0.1112005666270911
QKI:HepG2,QKI,HepG2,7007,9990,0.619977715453191,0.8682450618786954,0.2482673464255044,0.2473697821946068
QKI:K562,QKI,K562,7007,2189,0.679734483706376,0.9193049845765227,0.23957050087014664,0.2376649224777485
RBFOX2:K562,RBFOX2,K562,7007,3519,0.6333628648958873,0.7188126066905424,0.08544974179465503,0.0843183042148251
RBM15:HepG2,RBM15,HepG2,7007,1500,0.6067208888888889,0.6606435555555555,0.053922666666666674,0.0421408888888887
RPS3:HepG2,RPS3,HepG2,7007,5658,0.5600326792608145,0.679033156692395,0.11900047743158049,0.1223227564932758
RPS3:K562,RPS3,K562,7007,2372,0.5644461878179663,0.6848293682052273,0.12038318038726104,0.1264595519964508
SAFB2:K562,SAFB2,K562,7007,3744,0.5571862273084228,0.5963466047099862,0.03916037740156342,0.0406625672300753
SLTM:K562,SLTM,K562,7007,3635,0.6237992617245222,0.6541881334799036,0.030388871755381408,0.0340020454118278
SMNDC1:K562,SMNDC1,K562,7007,2465,0.5871602845516747,0.6746244584425363,0.08746417389086159,0.0784952828442
SND1:K562,SND1,K562,7007,4132,0.5563860535531713,0.7017458829582162,0.14535982940504488,0.1417393488265739
SRSF1:HepG2,SRSF1,HepG2,7007,1791,0.6080751171952573,0.7343064974353746,0.12623138024011726,0.1179618546856748
SRSF1:K562,SRSF1,K562,7007,3864,0.5892848435845668,0.7670479266060551,0.17776308302148836,0.1788301607662598
STAU2:HepG2,STAU2,HepG2,7007,848,0.6302189947490211,0.6384139150943396,0.008194920345318546,0.0126907929868279
SUB1:HepG2,SUB1,HepG2,7007,3297,0.6109649777662969,0.6406529074095999,0.029687929643303024,0.0348771582956685
TAF15:HepG2,TAF15,HepG2,7007,768,0.6346537272135416,0.6679026285807291,0.0332489013671875,0.0302530924479166
TIA1:HepG2,TIA1,HepG2,7007,1729,0.5978977340579728,0.6327403685170573,0.03484263445908453,0.0450308268335115
TIA1:K562,TIA1,K562,7007,5883,0.623056017637142,0.6749458511459031,0.051889833508761085,0.0463367642511899
TRA2A:HepG2,TRA2A,HepG2,7007,921,0.6891166543470547,0.7958103887928076,0.10669373444575292,0.1169337487813014
U2AF1:K562,U2AF1,K562,7007,1230,0.609194262674334,0.7452713332011369,0.13607707052680296,0.1190118315817303
U2AF2:HepG2,U2AF2,HepG2,7007,10702,0.5997469423694543,0.7513953207676641,0.15164837839820988,0.1520729467166455
UCHL5:HepG2,UCHL5,HepG2,7007,2233,0.5617083165456315,0.6764164692419553,0.11470815269632384,0.1201334298914483
XPO5:HepG2,XPO5,HepG2,7007,4608,0.6456170258698639,0.6902889675564237,0.044671941686559746,0.0398719417737774
YBX3:HepG2,YBX3,HepG2,7007,2042,0.5787435451982416,0.620486435203527,0.041742890005285416,0.0329236858488874
YBX3:K562,YBX3,K562,7007,17979,0.5531637062244172,0.6998173837117898,0.14665367748737257,0.1528321750783023
YWHAG:K562,YWHAG,K562,7007,798,0.5894498150137248,0.6154311216638088,0.025981306650083913,0.0151412365500217
ZNF622:K562,ZNF622,K562,7007,14969,0.5761470715520339,0.7264302847346649,0.15028321318263094,0.1608760628290428
ZNF800:HepG2,ZNF800,HepG2,7007,2938,0.558292411215958,0.6954056398609614,0.13711322864500342,0.1198126379485078
ZNF800:K562,ZNF800,K562,7007,2436,0.5990167668335666,0.7269993609810155,0.12798259414744884,0.1499385921629848
