dataset,protein,cell,seed,pairs,comp,full,gain,published
PTBP1:HepG2,PTBP1,HepG2,7,8346,0.9674061350543005,0.9713572537248774,0.0039511186705768475,0.0040398789765
PTBP1:K562,PTBP1,K562,7,7781,0.960195336410183,0.9635224725385906,0.003327136128407626,0.0027122791429428
PUM1:K562,PUM1,K562,7,2650,0.7338429334282663,0.7772005695977217,0.043357636169455316,0.0374862634841254
QKI:HepG2,QKI,HepG2,7,9988,0.7988734158202498,0.91401918986805,0.11514577404780013,0.1151148198021847
QKI:K562,QKI,K562,7,2189,0.8665848867244149,0.956858089191754,0.09027320246733905,0.0902765415599112
RBFOX2:K562,RBFOX2,K562,7,3467,0.8069216459212574,0.8388973659013674,0.03197571998011006,0.0358898345857923
RBM15:HepG2,RBM15,HepG2,7,1489,0.6934704961975462,0.7231314844791963,0.02966098828165009,0.0307916066448069
RPS3:HepG2,RPS3,HepG2,7,5643,0.6419384093726783,0.7137385149454131,0.07180010557273475,0.0745863515087786
RPS3:K562,RPS3,K562,7,2367,0.676184239389336,0.7357916885981,0.05960744920876393,0.0523710919911243
SAFB2:K562,SAFB2,K562,7,3744,0.7989757258336985,0.8062456911114763,0.00726996527777779,0.0072621893034553
SLTM:K562,SLTM,K562,7,3542,0.7413361992143326,0.7603782440033146,0.01904204478898197,0.0182788146311936
SMNDC1:K562,SMNDC1,K562,7,2437,0.7186981444085666,0.7529913020256547,0.034293157617088066,0.024328082948866
SND1:K562,SND1,K562,7,4130,0.663435266666276,0.7453170271268519,0.08188176046057594,0.0815727945875278
SRSF1:HepG2,SRSF1,HepG2,7,1787,0.8172253190909036,0.8567469027224852,0.03952158363158165,0.0391010246545262
SRSF1:K562,SRSF1,K562,7,3860,0.7956281376681253,0.8637705710220409,0.06814243335391557,0.0683886796292908
STAU2:HepG2,STAU2,HepG2,7,841,0.7020151820846312,0.7037344421806891,0.0017192600960579396,0.0065094983666307
SUB1:HepG2,SUB1,HepG2,7,3296,0.8188378528843435,0.8263659172047318,0.007528064320388328,0.0068445902358846
TAF15:HepG2,TAF15,HepG2,7,768,0.9356689453125,0.9381239149305557,0.0024549696180556912,0.0024549696180556
TIA1:HepG2,TIA1,HepG2,7,1729,0.8412251655075312,0.8449335511220993,0.0037083856145680993,0.0036792831837123
TIA1:K562,TIA1,K562,7,5807,0.8325408409397885,0.8415655659729567,0.009024725033168202,0.0087422969285712
TRA2A:HepG2,TRA2A,HepG2,7,920,0.9335940453686201,0.9397022684310019,0.00610822306238179,0.0051736767485821
U2AF1:K562,U2AF1,K562,7,1228,0.823478233190803,0.8492198856221286,0.025741652431325535,0.0203748441680279
U2AF2:HepG2,U2AF2,HepG2,7,10699,0.809036532210261,0.8625544484465221,0.05351791623626112,0.0527913676519904
UCHL5:HepG2,UCHL5,HepG2,7,2230,0.6949269038186973,0.742947173681353,0.04802026986265573,0.0499997890448372
XPO5:HepG2,XPO5,HepG2,7,4529,0.7142114157378657,0.7580407336425824,0.04382931790471667,0.0444448104229127
YBX3:HepG2,YBX3,HepG2,7,2041,0.6466688159751071,0.6606240372222453,0.013955221247138216,-0.0073942291788544
YBX3:K562,YBX3,K562,7,17979,0.6404943341314879,0.7404158390460921,0.09992150491460416,0.0998563962929834
YWHAG:K562,YWHAG,K562,7,789,0.7135341618997593,0.7299046939781951,0.016370532078435862,0.0134401538215029
ZNF622:K562,ZNF622,K562,7,14967,0.7501235932119413,0.8162698588550676,0.06614626564312631,0.0662078429519174
ZNF800:HepG2,ZNF800,HepG2,7,2936,0.6936297461188368,0.746244357371426,0.05261461125258926,0.0515411893324622
ZNF800:K562,ZNF800,K562,7,2429,0.7792432289877308,0.8271986584500005,0.047955429462269716,0.0400870463513353
