dataset,protein,cell,seed,pairs,comp,full,gain,published
SUB1:HepG2,SUB1,HepG2,3007,3297,0.6087286822176096,0.6401044358944709,0.031375753676861295,0.0348771582956685
TAF15:HepG2,TAF15,HepG2,3007,768,0.6419423421223959,0.6764289008246528,0.03448655870225692,0.0302530924479166
TIA1:HepG2,TIA1,HepG2,3007,1729,0.6012154111755341,0.6370090595532744,0.03579364837774024,0.0450308268335115
TIA1:K562,TIA1,K562,3007,5883,0.6160886334459695,0.6628742893355672,0.04678565588959771,0.0463367642511899
TRA2A:HepG2,TRA2A,HepG2,3007,921,0.6889492490931234,0.8009209646786704,0.11197171558554697,0.1169337487813014
U2AF1:K562,U2AF1,K562,3007,1230,0.6131330557208012,0.7476548350849361,0.1345217793641349,0.1190118315817303
U2AF2:HepG2,U2AF2,HepG2,3007,10702,0.6019490189029162,0.7568746417838508,0.1549256228809346,0.1520729467166455
UCHL5:HepG2,UCHL5,HepG2,3007,2233,0.558024414549578,0.6750390921986271,0.11701467764904916,0.1201334298914483
XPO5:HepG2,XPO5,HepG2,3007,4608,0.6404103408625096,0.6848059760199653,0.044395635157455704,0.0398719417737774
YBX3:HepG2,YBX3,HepG2,3007,2042,0.5823631745105958,0.6025465709809956,0.020183396470399795,0.0329236858488874
YBX3:K562,YBX3,K562,3007,17979,0.5558491197687758,0.7075080867361304,0.1516589669673546,0.1528321750783023
YWHAG:K562,YWHAG,K562,3007,798,0.5839379149628457,0.628259244602735,0.04432132963988922,0.0151412365500217
ZNF622:K562,ZNF622,K562,3007,14969,0.5735080861281262,0.7290969488902224,0.15558886276209616,0.1608760628290428
ZNF800:HepG2,ZNF800,HepG2,3007,2938,0.5562683940998007,0.6844805119276948,0.1282121178278941,0.1198126379485078
ZNF800:K562,ZNF800,K562,3007,2436,0.5953579112976938,0.7359034973482059,0.14054558605051215,0.1499385921629848
