dataset,protein,cell,seed,pairs,comp,full,gain,published
AATF:K562,AATF,K562,2007,1035,0.8442922822002847,0.855630703166935,0.011338420966650276,0.0164462163406869
AKAP1:HepG2,AKAP1,HepG2,2007,5915,0.7230690344833007,0.7327162700099822,0.009647235526681452,0.0085749221100608
AQR:HepG2,AQR,HepG2,2007,10807,0.6396648091330884,0.7368771353750999,0.09721232624201148,0.1041183638316776
BCCIP:HepG2,BCCIP,HepG2,2007,536,0.913354171307641,0.9126893517487191,-0.0006648195589218364,0.0004422271665676
BCLAF1:HepG2,BCLAF1,HepG2,2007,32375,0.7063503974001579,0.7760997251680803,0.06974932776792242,0.0695365757128636
BUD13:K562,BUD13,K562,2007,8782,0.6672832014263249,0.7337342494878736,0.06645104806154867,0.0697501223577486
CDC40:HepG2,CDC40,HepG2,2007,1143,0.814599727964888,0.8290212629807977,0.014421535015909703,0.0075080315355221
CSTF2T:HepG2,CSTF2T,HepG2,2007,19133,0.7685402434931263,0.7869324087501343,0.01839216525700793,0.0207782269413213
DDX24:K562,DDX24,K562,2007,9587,0.649781735112531,0.7446617700734722,0.09488003496094122,0.0946443821281509
DDX55:HepG2,DDX55,HepG2,2007,1684,0.7778557867536293,0.7911755745002568,0.013319787746627454,0.0125837156266235
DDX55:K562,DDX55,K562,2007,1099,0.6745788420443434,0.6967497129080038,0.02217087086366043,0.0106603305785123
DDX59:HepG2,DDX59,HepG2,2007,3031,0.8657447223298326,0.8696235893458131,0.0038788670159805028,0.0036660316849574
DDX6:HepG2,DDX6,HepG2,2007,488,0.782194806503628,0.795489283794679,0.013294477291050932,0.0131611828404831
DDX6:K562,DDX6,K562,2007,1930,0.788496872399259,0.8019146822733497,0.013417809874090691,0.0110529478118189
DGCR8:K562,DGCR8,K562,2007,1225,0.7046930445647648,0.7047790087463557,8.596418159090291e-05,-0.0006035232140425
DHX30:K562,DHX30,K562,2007,785,0.7482575358026695,0.7515517870907541,0.003294251288084582,0.010985324947589
DROSHA:HepG2,DROSHA,HepG2,2007,2138,0.7349552968643488,0.7539323620599583,0.018977065195609488,0.0173686447119305
DROSHA:K562,DROSHA,K562,2007,3729,0.7990123434416788,0.8060764128228657,0.007064069381186866,0.0097279185499778
EFTUD2:HepG2,EFTUD2,HepG2,2007,6960,0.7883894008455543,0.8071893785506672,0.01879997770511288,0.0203651424150549
EIF3H:HepG2,EIF3H,HepG2,2007,2823,0.6374900571930209,0.6760575451208,0.03856748792777909,0.0395363872727099
ELAC2:K562,ELAC2,K562,2007,13044,0.9530938076593259,0.9588489730368877,0.005755165377561711,0.0053134338711342
ELAVL1:K562,ELAVL1,K562,2007,8821,0.9429377887103284,0.9494873033160334,0.006549514605704965,0.0064049959824592
EXOSC5:HepG2,EXOSC5,HepG2,2007,706,0.9333294545337817,0.9316481955556982,-0.0016812589780834664,-0.0004720980232862
FASTKD2:HepG2,FASTKD2,HepG2,2007,804,0.7924695552090293,0.7936112348704242,0.0011416796613948899,0.0015664470294346
FASTKD2:K562,FASTKD2,K562,2007,497,0.9329538599808104,0.9327028569809197,-0.00025100299989067043,-0.0003681257362515
FKBP4:HepG2,FKBP4,HepG2,2007,1317,0.8320018172499221,0.8329427283770608,0.0009409111271387882,0.0013495657733497
FMR1:K562,FMR1,K562,2007,4422,0.6428929117825207,0.7023577785592002,0.059464866776679504,0.0682712248628287
FXR1:K562,FXR1,K562,2007,1421,0.6633685627421393,0.6951829920252214,0.03181442928308209,0.0317897565791195
FXR2:K562,FXR2,K562,2007,4697,0.6530852025779028,0.7004135064354876,0.0473283038575848,0.049198340544389
G3BP1:HepG2,G3BP1,HepG2,2007,6477,0.6913484130697596,0.7516524129549604,0.060303999885200854,0.0671332930008148
GARS:K562,GARS,K562,2007,554,0.7367748830298844,0.7433108733334202,0.006535990303535799,0.00147623360591
GEMIN5:K562,GEMIN5,K562,2007,2458,0.76369831724642,0.7804670953714843,0.016768778125064276,0.0138907318931444
GRSF1:HepG2,GRSF1,HepG2,2007,989,0.8515766454252592,0.8515234822685538,-5.316315670544913e-05,-0.0003040327264464
GRWD1:HepG2,GRWD1,HepG2,2007,22067,0.6937133059812741,0.777366218575792,0.0836529125945179,0.0797572655394761
GRWD1:K562,GRWD1,K562,2007,4373,0.7764106491150062,0.8282354838478578,0.0518248347328516,0.0482972739450746
GTF2F1:HepG2,GTF2F1,HepG2,2007,4136,0.8673881547688083,0.8804849923678115,0.013096837599003264,0.0105890647673584
HLTF:HepG2,HLTF,HepG2,2007,3640,0.6513180775268688,0.6723340327255163,0.021015955198647518,0.0243697228110265
HNRNPC:K562,HNRNPC,K562,2007,516,0.9511034493119404,0.9558394928189411,0.004736043507000742,0.0066514932996816
HNRNPL:K562,HNRNPL,K562,2007,5829,0.8730707122452938,0.8932571658775943,0.02018645363230054,0.0199610110674168
HNRNPM:HepG2,HNRNPM,HepG2,2007,13372,0.934788490807111,0.9470328747798001,0.012244383972689121,0.0127465734137508
HNRNPUL1:HepG2,HNRNPUL1,HepG2,2007,462,0.803030303030303,0.7993150428215363,-0.0037152602087666686,0.0047534858118478
IGF2BP1:K562,IGF2BP1,K562,2007,5705,0.6887385252569167,0.7215224125707342,0.03278388731381754,0.040803342027854
KHSRP:HepG2,KHSRP,HepG2,2007,5275,0.8697410031221221,0.8959827137755216,0.02624171065339953,0.0286301939853076
KHSRP:K562,KHSRP,K562,2007,23198,0.8947215174976548,0.9142069090820735,0.019485391584418643,0.0200397845047615
LARP4:HepG2,LARP4,HepG2,2007,5418,0.6421235982324344,0.6802173646735701,0.03809376644113571,0.0330452593355056
LARP4:K562,LARP4,K562,2007,430,0.692287723093564,0.6995024337479718,0.007214710654407819,0.0023904813412654
LIN28B:K562,LIN28B,K562,2007,6916,0.7332397804472476,0.7702201264383542,0.03698034599110667,0.0333518248060422
LSM11:K562,LSM11,K562,2007,1309,0.7375576385148129,0.770013790640223,0.03245615212541009,0.034320806133716
MATR3:HepG2,MATR3,HepG2,2007,6984,0.9204513154925215,0.9291616806341184,0.008710365141596954,0.0097963238506868
MATR3:K562,MATR3,K562,2007,4863,0.9529927329409831,0.9588526996902037,0.005859966749220624,0.0049633332566869
MBNL1:K562,MBNL1,K562,2007,1185,0.7689052680304082,0.8023443536470295,0.033439085616621345,0.0338192918809568
METTL1:K562,METTL1,K562,2007,481,0.7194773535729877,0.7448230254883061,0.025345671915318446,0.0115576955493794
MORC2:K562,MORC2,K562,2007,794,0.7784977380733334,0.7823760064463323,0.003878268372998872,0.0042962873286098
MTPAP:K562,MTPAP,K562,2007,1073,0.7236246112101754,0.7350262175277439,0.01140160631756848,0.0179140274965105
NCBP2:HepG2,NCBP2,HepG2,2007,3169,0.7867852632411195,0.8042992220809015,0.017513958839782018,0.0201699486414392
NKRF:HepG2,NKRF,HepG2,2007,3399,0.8712439089391761,0.8747850920277419,0.003541183088565769,0.0023717126169499
NOLC1:K562,NOLC1,K562,2007,1567,0.7939974481661289,0.8078390902993252,0.013841642133196275,0.006180439008279
NONO:K562,NONO,K562,2007,11020,0.8100542158952045,0.8383926436342436,0.02833842773903905,0.0276902866754107
PCBP1:HepG2,PCBP1,HepG2,2007,923,0.8275724855005523,0.8291148675535167,0.0015423820529644194,0.0025526017883275
PCBP2:HepG2,PCBP2,HepG2,2007,8570,0.9523274046257807,0.9594930757615572,0.007165671135776486,0.0079321634062289
PHF6:K562,PHF6,K562,2007,666,0.796623199776353,0.7989769048327606,0.00235370505640764,0.0081010818948916
PPIL4:K562,PPIL4,K562,2007,657,0.7033214486770502,0.7023600193675881,-0.0009614293094620807,-0.003060300625456
PRPF4:HepG2,PRPF4,HepG2,2007,8660,0.885919920635344,0.8934172004757611,0.007497279840417148,0.0057320510616081
PTBP1:HepG2,PTBP1,HepG2,2007,8346,0.9657950827754036,0.969571398849737,0.0037763160743333746,0.0040398789765
PTBP1:K562,PTBP1,K562,2007,7781,0.9606320108458051,0.9638030290089543,0.003171018163149242,0.0027122791429428
PUM1:K562,PUM1,K562,2007,2649,0.7378630026416516,0.7783684691374809,0.04050546649582931,0.0374862634841254
QKI:HepG2,QKI,HepG2,2007,9987,0.8022722820932858,0.9169389917516583,0.11466670965837245,0.1151148198021847
QKI:K562,QKI,K562,2007,2188,0.8618027031272456,0.9557464431216975,0.09394373999445194,0.0902765415599112
RBFOX2:K562,RBFOX2,K562,2007,3471,0.800084513067528,0.8325387096327052,0.03245419656517712,0.0358898345857923
RBM15:HepG2,RBM15,HepG2,2007,1490,0.6967249223007973,0.724271879645061,0.02754695734426371,0.0307916066448069
RPS3:HepG2,RPS3,HepG2,2007,5642,0.6394524732908514,0.7079162447139944,0.06846377142314297,0.0745863515087786
RPS3:K562,RPS3,K562,2007,2366,0.6920886837981578,0.7483933421413103,0.05630465834315246,0.0523710919911243
SAFB2:K562,SAFB2,K562,2007,3744,0.8035804580776537,0.8107974896586677,0.007217031581014055,0.0072621893034553
SLTM:K562,SLTM,K562,2007,3540,0.736602588655878,0.7493755785374573,0.012772989881579266,0.0182788146311936
SMNDC1:K562,SMNDC1,K562,2007,2435,0.7280425350699291,0.7506734859952185,0.02263095092528944,0.024328082948866
SND1:K562,SND1,K562,2007,4130,0.6634461127168477,0.7478054042645498,0.08435929154770205,0.0815727945875278
SRSF1:HepG2,SRSF1,HepG2,2007,1785,0.8142736310210359,0.8551395460144842,0.04086591499344827,0.0391010246545262
SRSF1:K562,SRSF1,K562,2007,3859,0.791868737065519,0.8582383917787147,0.06636965471319578,0.0683886796292908
STAU2:HepG2,STAU2,HepG2,2007,839,0.6911826753286235,0.6894893034871811,-0.0016933718414424703,0.0065094983666307
SUB1:HepG2,SUB1,HepG2,2007,3295,0.8223272028939789,0.8310185340827714,0.008691331188792506,0.0068445902358846
TAF15:HepG2,TAF15,HepG2,2007,768,0.9289991590711807,0.9301774766710068,0.0011783175998261175,0.0024549696180556
TIA1:HepG2,TIA1,HepG2,2007,1729,0.8395733516734399,0.8453674114993404,0.005794059825900422,0.0036792831837123
TIA1:K562,TIA1,K562,2007,5805,0.8335063256674539,0.842620331606971,0.009114005939517167,0.0087422969285712
TRA2A:HepG2,TRA2A,HepG2,2007,920,0.9321597353497165,0.9417119565217391,0.00955222117202259,0.0051736767485821
U2AF1:K562,U2AF1,K562,2007,1228,0.8322800507167184,0.8545846640282656,0.022304613311547206,0.0203748441680279
U2AF2:HepG2,U2AF2,HepG2,2007,10699,0.8031568849172884,0.8562324877194926,0.053075602802204136,0.0527913676519904
UCHL5:HepG2,UCHL5,HepG2,2007,2231,0.6987935976514463,0.7459979294248498,0.04720433177340344,0.0499997890448372
XPO5:HepG2,XPO5,HepG2,2007,4529,0.7135312720101525,0.7543387743693996,0.040807502359247017,0.0444448104229127
YBX3:HepG2,YBX3,HepG2,2007,2040,0.6495398404459822,0.680284265667051,0.030744425221068794,-0.0073942291788544
YBX3:K562,YBX3,K562,2007,17977,0.6423575779858443,0.7419444398382018,0.09958686185235754,0.0998563962929834
YWHAG:K562,YWHAG,K562,2007,783,0.6988593825692518,0.7056414321574844,0.006782049588232586,0.0134401538215029
ZNF622:K562,ZNF622,K562,2007,14962,0.7515165139379697,0.8144194048886775,0.06290289095070778,0.0662078429519174
ZNF800:HepG2,ZNF800,HepG2,2007,2935,0.6870861859308295,0.7484095202992724,0.06132333436844295,0.0515411893324622
ZNF800:K562,ZNF800,K562,2007,2427,0.7766651064821676,0.8278447604539577,0.05117965397179014,0.0400870463513353
