dataset,arm,model,n_folds,pooled,fold_averaged,rank_pooled
DROSHA:K562,neg2,kmer,5,0.015823233426790706,0.016748999243077045,0.016545512437877385
DROSHA:K562,neg2,cnn,5,0.0007874396984581811,0.002462482089310258,0.002535825122668145
DROSHA:K562,neg2,splicebert,5,0.027569319390341462,0.031567002921058365,0.03166683828903383
EFTUD2:HepG2,gc,kmer,5,0.020365142415054938,0.020557174745466745,0.020501385026486685
EFTUD2:HepG2,gc,cnn,5,0.034313000695784135,0.04155834044028765,0.041218685381062325
EFTUD2:HepG2,gc,splicebert,5,0.1071977240577674,0.11035258394600153,0.11023905046436577
EFTUD2:HepG2,dn,kmer,5,0.03690830577243143,0.03706637135688118,0.036861669828043286
EFTUD2:HepG2,dn,cnn,5,0.07199225347816252,0.08323458607902526,0.08292501226151883
EFTUD2:HepG2,dn,splicebert,5,0.16960685953532273,0.17405910502549654,0.17352796783999858
EFTUD2:HepG2,neg2,kmer,5,0.0040935441829201835,0.0043326396932718,0.004248613870094564
EFTUD2:HepG2,neg2,cnn,5,0.010557152184405671,0.012022070135759021,0.012065929010476317
EFTUD2:HepG2,neg2,splicebert,5,0.052232337503518966,0.053934880981412706,0.05374735061370528
EIF3H:HepG2,gc,kmer,5,0.039536387272709805,0.04046990565658275,0.039828119093650693
EIF3H:HepG2,gc,cnn,5,0.051035988933335164,0.06859049775860385,0.06877651190344658
EIF3H:HepG2,gc,splicebert,5,0.18017377281504887,0.1922580669221107,0.19018499788974608
EIF3H:HepG2,dn,kmer,5,0.08461272403364295,0.08577405790627224,0.08543364873599546
EIF3H:HepG2,dn,cnn,5,0.11215759061093555,0.13298776244301433,0.1328924852971688
EIF3H:HepG2,dn,splicebert,5,0.262055897690638,0.27303235473819965,0.2714923548269974
EIF3H:HepG2,neg2,kmer,5,0.006436868996208767,0.006560937661108079,0.006426858897270016
EIF3H:HepG2,neg2,cnn,5,0.00263490829310431,0.0021405463152375016,0.00236957810811389
EIF3H:HepG2,neg2,splicebert,5,0.05452363252976855,0.060352182480329766,0.06079896355435588
ELAC2:K562,gc,kmer,5,0.005313433871134254,0.005487812733022434,0.005756420685295471
ELAC2:K562,gc,cnn,5,0.006424858600773686,0.007057042134968739,0.007223768744103021
ELAC2:K562,gc,splicebert,5,0.014108608367855768,0.014972785155931968,0.015566550571987081
ELAC2:K562,dn,kmer,5,0.020144713977083062,0.020339045183386605,0.020882617022397576
ELAC2:K562,dn,cnn,5,0.031813995067357825,0.0346638799135327,0.03509870345167454
ELAC2:K562,dn,splicebert,5,0.06117152184671848,0.06414328716878992,0.06553290319624483
ELAC2:K562,neg2,kmer,5,0.010377088759594977,0.0102315520080406,0.010637445711143334
ELAC2:K562,neg2,cnn,5,0.010325839875100384,0.010988346066926225,0.011245984249933949
ELAC2:K562,neg2,splicebert,5,0.021970322693631084,0.020995800120937803,0.02153054834060575
ELAVL1:K562,gc,kmer,5,0.0064049959824594715,0.006433951920972536,0.006390293509805578
ELAVL1:K562,gc,cnn,5,0.01395074448039424,0.015305808334300841,0.015363492739966622
ELAVL1:K562,gc,splicebert,5,0.022321707811463698,0.02334528812229435,0.023239995465366703
ELAVL1:K562,dn,kmer,5,0.05055065115377522,0.05045956915295165,0.05056208187555067
ELAVL1:K562,dn,cnn,5,0.1369407822556391,0.1439261493493445,0.14381034930840775
ELAVL1:K562,dn,splicebert,5,0.1691210507759371,0.17565960440484957,0.17533010015066874
ELAVL1:K562,neg2,kmer,5,0.012646028550479804,0.012652030310232876,0.012733485129509337
ELAVL1:K562,neg2,cnn,5,0.0132334591624238,0.014774391623363026,0.01481717507384439
ELAVL1:K562,neg2,splicebert,5,0.024567767545579322,0.02561918509229879,0.02570322511460965
EXOSC5:HepG2,gc,kmer,5,-0.00047209802328607164,-0.0002743907272140911,-0.0002812917388748115
EXOSC5:HepG2,gc,cnn,5,1.1102230246251565e-16,0.00043861153361064443,0.00046619679799508873
EXOSC5:HepG2,gc,splicebert,5,0.002610308653753446,0.004038561610713365,0.003735475609252359
EXOSC5:HepG2,dn,kmer,5,0.0005032836419571751,0.0005434530387206538,0.00038881499406828723
EXOSC5:HepG2,dn,cnn,5,-0.0063496988812346,0.0029929180268532195,0.002256262191856928
EXOSC5:HepG2,dn,splicebert,5,0.041640099218775095,0.06034013609946589,0.06079988042283391
EXOSC5:HepG2,neg2,kmer,5,-0.001194014583894898,-0.0009206969025502776,-0.000999274149289131
EXOSC5:HepG2,neg2,cnn,5,0.0032732129614509997,0.0007743563397389685,9.638667975431225e-05
EXOSC5:HepG2,neg2,splicebert,5,0.024846125550535003,0.027647897384228237,0.02791574623944415
FASTKD2:HepG2,gc,kmer,5,0.0015664470294349808,0.0016359913665245473,0.0015782581286198916
FASTKD2:HepG2,gc,cnn,5,0.0031018899235084607,0.005351023025294377,0.005654563734905693
FASTKD2:HepG2,gc,splicebert,5,0.05434877290061424,0.054127608058451425,0.05522869978990996
FASTKD2:HepG2,dn,kmer,5,0.009022807874450534,0.009520788981408911,0.009687772091146574
FASTKD2:HepG2,dn,cnn,5,0.014334557964705175,0.02505197003549726,0.025260676591135844
FASTKD2:HepG2,dn,splicebert,5,0.1386523391874961,0.14514089316576878,0.1447418717747243
FASTKD2:HepG2,neg2,kmer,5,-6.200827072211368e-05,0.0006203064484766374,0.0005713619230830469
FASTKD2:HepG2,neg2,cnn,5,-0.002312022665499347,-0.00033124429138313704,-0.0003631912999443321
FASTKD2:HepG2,neg2,splicebert,5,-0.0037337837299156185,-0.004137002220899788,-0.004508887113943261
FASTKD2:K562,gc,kmer,5,-0.0003681257362514456,-0.00035883345706331224,-0.0002325004650008955
FASTKD2:K562,gc,cnn,5,-0.0007711265422533087,0.0011906122827973764,0.0011896273792548762
FASTKD2:K562,gc,splicebert,5,0.005483135966271702,0.00621263663779732,0.0056265112530224926
FASTKD2:K562,dn,kmer,5,0.0012765349055705588,0.0014900534489906247,0.0016339646791302398
FASTKD2:K562,dn,cnn,5,0.05843466183739332,0.05837816987418807,0.05891804305496928
FASTKD2:K562,dn,splicebert,5,0.0606132814095669,0.0652663292996117,0.06251957353521875
FASTKD2:K562,neg2,kmer,5,0.0012322524645052013,0.001658624381068985,0.0016236282472563701
FASTKD2:K562,neg2,cnn,5,-0.0011625023250045885,0.0023754537183814815,0.002344379688759335
FASTKD2:K562,neg2,splicebert,5,0.0013407526815055748,0.002748677345900186,0.002976005952011862
FKBP4:HepG2,gc,kmer,5,0.001349565773349548,0.0016367827995724005,0.001514465341787008
FKBP4:HepG2,gc,cnn,5,0.017604560711811934,0.020953266625318955,0.020782140764025736
FKBP4:HepG2,gc,splicebert,5,0.03047418615802644,0.038155330680755564,0.039310831690553605
FKBP4:HepG2,dn,kmer,5,0.008691228580401056,0.006380900962928626,0.008078783294311664
FKBP4:HepG2,dn,cnn,5,0.05101531871074827,0.05550521897868046,0.05816667132434561
FKBP4:HepG2,dn,splicebert,5,0.09606296676454107,0.10213460125585971,0.10236125367029048
FKBP4:HepG2,neg2,kmer,5,9.004209068141922e-05,0.0005157298623468032,0.000671319729340869
FKBP4:HepG2,neg2,cnn,5,0.0020246150567424515,0.0013539148487085929,0.001710533326229391
FKBP4:HepG2,neg2,splicebert,5,0.009516223560125714,0.010306733784696376,0.011144706697213458
FMR1:K562,gc,kmer,5,0.06827122486282888,0.0686991357086389,0.06839669180655295
FMR1:K562,gc,cnn,5,0.06353509592201123,0.07133190529811642,0.07126407856709993
FMR1:K562,gc,splicebert,5,0.21643757982640188,0.2221060813634622,0.22184177124196847
FMR1:K562,dn,kmer,5,0.10551727715700343,0.10518643354861454,0.10633231307278934
FMR1:K562,dn,cnn,5,0.10674670165666877,0.11365374791847674,0.11230340583130138
FMR1:K562,dn,splicebert,5,0.28542943943030763,0.2947393729440365,0.29571730980196653
FMR1:K562,neg2,kmer,5,0.012127045755190413,0.011581262066893938,0.012228890600359588
FMR1:K562,neg2,cnn,5,0.012306298791851855,0.01456099988695445,0.014833761517809352
FMR1:K562,neg2,splicebert,5,0.06149733355380638,0.06516223253342832,0.06514738051290914
FXR1:K562,gc,kmer,5,0.031789756579119643,0.034292337998345725,0.032536943270603635
FXR1:K562,gc,cnn,5,0.008155347668980073,0.008056879290461038,0.008933152717947257
FXR1:K562,gc,splicebert,5,0.1636763560598915,0.1790830199150379,0.1831116053945595
FXR1:K562,dn,kmer,5,0.06842031394275161,0.07008031735532225,0.070246352723915
FXR1:K562,dn,cnn,5,0.027694429055093783,0.029423619999319573,0.03089738381040319
FXR1:K562,dn,splicebert,5,0.25539870729455205,0.26015870614540615,0.2627772237611572
FXR1:K562,neg2,kmer,5,0.0099667692052412,0.009950938812034304,0.009861086487476745
FXR1:K562,neg2,cnn,5,-7.407667132919293e-06,-0.0004092686291253811,-0.0013067124822649934
FXR1:K562,neg2,splicebert,5,0.05883761850415503,0.06871722418504433,0.06514697552358617
FXR2:K562,gc,kmer,5,0.04919834054438921,0.04916015568203458,0.049541132923633935
FXR2:K562,gc,cnn,5,0.022610515074036996,0.03302846952579826,0.03293207423303868
FXR2:K562,gc,splicebert,5,0.1769610372390258,0.18226057849601035,0.18389818034941674
FXR2:K562,dn,kmer,5,0.0911906604589603,0.09109420831677302,0.09115130895923951
FXR2:K562,dn,cnn,5,0.0613787903855314,0.06751054702295509,0.06704000994891202
FXR2:K562,dn,splicebert,5,0.22882661689249728,0.2357977656622678,0.23605805456578444
FXR2:K562,neg2,kmer,5,0.008771134134284209,0.008596782391812297,0.0086483125841329
FXR2:K562,neg2,cnn,5,0.008327138959590252,0.009620287831259433,0.009767218257182297
FXR2:K562,neg2,splicebert,5,0.047918375148809145,0.05003824033835591,0.05015114211881089
G3BP1:HepG2,gc,kmer,5,0.06713329300081461,0.0665747749571796,0.06708172558490177
G3BP1:HepG2,gc,cnn,5,0.0664540281253071,0.07255993388154387,0.0725875004205937
G3BP1:HepG2,gc,splicebert,5,0.21936202051239329,0.22198507272546145,0.22194248831940833
G3BP1:HepG2,dn,kmer,5,0.11941670575464902,0.11890063240068442,0.11949229542308348
G3BP1:HepG2,dn,cnn,5,0.12336678953637159,0.12917223736777939,0.1282213551095045
G3BP1:HepG2,dn,splicebert,5,0.324669192859423,0.3273091313904587,0.32729775455844257
G3BP1:HepG2,neg2,kmer,5,0.02361973520274896,0.023703435744884382,0.023750131182358802
G3BP1:HepG2,neg2,cnn,5,0.028901582585883823,0.03143826163240353,0.031237176656336407
G3BP1:HepG2,neg2,splicebert,5,0.0943138011657666,0.09851310286231807,0.09847165045565676
GARS:K562,gc,kmer,5,0.0014762336059100933,0.001822785844528063,0.0017985553539253685
GARS:K562,gc,cnn,5,0.01282840557100895,0.01775510536621159,0.018638255078984867
GARS:K562,gc,splicebert,5,0.05831767386840869,0.06047559829046809,0.05935232667953816
GARS:K562,dn,kmer,5,0.04611432281586736,0.04778122560306395,0.04757363682902771
GARS:K562,dn,cnn,5,0.030853175841875857,0.04745567473473378,0.0474503365006429
GARS:K562,dn,splicebert,5,0.14674611994156506,0.15784445258497623,0.1573359013097928
GARS:K562,neg2,kmer,5,0.006820328188003821,0.007490770997708007,0.007321538506167569
GARS:K562,neg2,cnn,5,-0.00019016983132902343,0.0010466964050894756,0.0009282866342841256
GARS:K562,neg2,splicebert,5,0.038046859135726585,0.039159897955301746,0.03995178066649685
GEMIN5:K562,gc,kmer,5,0.013890731893144714,0.01423758752974762,0.014390009682386018
GEMIN5:K562,gc,cnn,5,0.015534515325153708,0.018117029536781293,0.01827320201266658
GEMIN5:K562,gc,splicebert,5,0.07116379105093562,0.08423426842655897,0.08488111299820633
GEMIN5:K562,dn,kmer,5,0.03991520316804387,0.03976768639849968,0.040468319559228694
GEMIN5:K562,dn,cnn,5,0.03621929522497691,0.049229191312507914,0.04918940828741969
GEMIN5:K562,dn,splicebert,5,0.14905432162534427,0.1558983532741755,0.1565321539256198
GEMIN5:K562,neg2,kmer,5,0.0007028459865718872,0.0008922831392082608,0.0008965730702688024
GEMIN5:K562,neg2,cnn,5,0.0003877716226727834,5.597061681774651e-05,4.015809272872595e-05
GEMIN5:K562,neg2,splicebert,5,0.009600958714941266,0.009617207377420134,0.00962294249297635
GRSF1:HepG2,gc,kmer,5,-0.0003040327264461906,-0.00040614185540932546,-0.00035554657710668014
GRSF1:HepG2,gc,cnn,5,-0.001939344966036205,0.0012574635395248058,0.0011848185651877063
GRSF1:HepG2,gc,splicebert,5,0.013115830408322982,0.01928668249131784,0.018903563041337224
GRSF1:HepG2,dn,kmer,5,0.008633314436885864,0.008201083631391404,0.008013274754346211
GRSF1:HepG2,dn,cnn,5,-0.0001525494457041976,0.01364728025155757,0.013787517321743437
GRSF1:HepG2,dn,splicebert,5,0.0797991071428571,0.08027584909138859,0.08123110355253216
GRSF1:HepG2,neg2,kmer,5,0.00020100502512554463,0.000628511212822902,0.00039140425746830854
GRSF1:HepG2,neg2,cnn,5,-0.0008019999494962571,-0.0004567648749748132,-0.0005146334688517218
GRSF1:HepG2,neg2,splicebert,5,0.009147243756470802,0.010356152774068738,0.010157319259614717
GRWD1:HepG2,gc,kmer,5,0.07975726553947593,0.07949440277734723,0.0797979061179197
GRWD1:HepG2,gc,cnn,5,0.08704091767087074,0.09089995164625027,0.09136532133098685
GRWD1:HepG2,gc,splicebert,5,0.20978848047596954,0.2124746220013975,0.21277629065888826
GRWD1:HepG2,dn,kmer,5,0.15522073978938422,0.1548081296518233,0.15532816574094366
GRWD1:HepG2,dn,cnn,5,0.18858040234705997,0.18987393795373225,0.1907948856536208
GRWD1:HepG2,dn,splicebert,5,0.3195110150646333,0.3246710503412677,0.3248654592200473
GRWD1:HepG2,neg2,kmer,5,0.02461667307205484,0.024773568329058172,0.024649942555130422
GRWD1:HepG2,neg2,cnn,5,0.02510462275362013,0.027638526506494298,0.027566696897668108
GRWD1:HepG2,neg2,splicebert,5,0.05861311118470769,0.05998853045087098,0.05988791041503627
GRWD1:K562,gc,kmer,5,0.04829727394507466,0.04853228702133583,0.04888786767060971
GRWD1:K562,gc,cnn,5,0.024925471140209376,0.02916807326383719,0.029668314217824898
GRWD1:K562,gc,splicebert,5,0.13078121263523346,0.13448090800123694,0.13453750168186385
GRWD1:K562,dn,kmer,5,0.13541840979591846,0.13561117508914958,0.1360374334693878
GRWD1:K562,dn,cnn,5,0.11982142693877551,0.1258107964770635,0.12572739918367337
GRWD1:K562,dn,splicebert,5,0.27597317224489804,0.28246616955091464,0.2824
GRWD1:K562,neg2,kmer,5,0.00936828904934961,0.009639973760098685,0.009609672140997394
GRWD1:K562,neg2,cnn,5,0.005123063281118889,0.006079638431241241,0.0059968742562998
GRWD1:K562,neg2,splicebert,5,0.024485741846954068,0.027773852943105304,0.027512809226983626
GTF2F1:HepG2,gc,kmer,5,0.010589064767358547,0.011333891434493393,0.011226937566989448
GTF2F1:HepG2,gc,cnn,5,0.02834087608096547,0.029695588092187197,0.029809140069219198
GTF2F1:HepG2,gc,splicebert,5,0.04373150109393498,0.04505171967476127,0.045313981223287114
GTF2F1:HepG2,dn,kmer,5,0.02084550745962399,0.02183032675323604,0.02168203133992963
GTF2F1:HepG2,dn,cnn,5,0.07712014974300463,0.08200426844751636,0.08201279722134636
GTF2F1:HepG2,dn,splicebert,5,0.1101075527128409,0.11332952472695099,0.11351705879114549
GTF2F1:HepG2,neg2,kmer,5,0.010136350498790803,0.009873989083717482,0.00981152067890434
GTF2F1:HepG2,neg2,cnn,5,0.019676165144365876,0.01975233641593408,0.019875490018510855
GTF2F1:HepG2,neg2,splicebert,5,0.03291400404438016,0.03488169770119576,0.035180065564713314
HLTF:HepG2,gc,kmer,5,0.024369722811026673,0.024696632677493002,0.02487390083536367
HLTF:HepG2,gc,cnn,5,0.054807072650790434,0.059796440530892545,0.059726794692828156
HLTF:HepG2,gc,splicebert,5,0.13777000947816997,0.1434147325802147,0.14402223163103234
HLTF:HepG2,dn,kmer,5,0.0654130938335582,0.06595705399923832,0.06628750886740009
HLTF:HepG2,dn,cnn,5,0.11722881749808534,0.12474196759070766,0.12418307958926766
HLTF:HepG2,dn,splicebert,5,0.20434787681040778,0.2131783454766988,0.213064517039521
HLTF:HepG2,neg2,kmer,5,0.01036280914500165,0.010007618164957478,0.010365523224833306
HLTF:HepG2,neg2,cnn,5,0.00015236542612118154,0.0010969944720395253,0.0010826916796262687
HLTF:HepG2,neg2,splicebert,5,0.03848150550611418,0.04458894408689753,0.04499009511643537
HNRNPC:K562,gc,kmer,5,0.006651493299681621,0.0073245603630797355,0.006906886605372309
HNRNPC:K562,gc,cnn,5,0.011612883841115251,0.015156998602763715,0.014072922300342516
HNRNPC:K562,gc,splicebert,5,0.016033441499909817,0.0194847336548196,0.019026801273961835
HNRNPC:K562,dn,kmer,5,0.051427949041524146,0.05638800335054319,0.054594074875307985
HNRNPC:K562,dn,cnn,5,0.09435280331710827,0.09000092676462983,0.08213899405083835
HNRNPC:K562,dn,splicebert,5,0.13889264467279616,0.16283687925425366,0.16098416561504725
HNRNPC:K562,neg2,kmer,5,0.008912475211826365,0.009644696408373532,0.009468331230094384
HNRNPC:K562,neg2,cnn,5,0.004251547382969956,0.00343914858789558,0.005291899525268984
HNRNPC:K562,neg2,splicebert,5,0.017378012138693832,0.017478258144903048,0.017385523706508033
HNRNPL:K562,gc,kmer,5,0.019961011067416767,0.019997406848669574,0.02021533522401897
HNRNPL:K562,gc,cnn,5,0.02696998751809221,0.028984020234825648,0.029219708119722965
HNRNPL:K562,gc,splicebert,5,0.04325272316519013,0.04432347768572307,0.044734039529642944
HNRNPL:K562,dn,kmer,5,0.04828037037905797,0.04797353991949751,0.0484012889378872
HNRNPL:K562,dn,cnn,5,0.05458599174329137,0.06067982077073151,0.060722256755488924
HNRNPL:K562,dn,splicebert,5,0.09343008186338908,0.0967744166854542,0.09718708951022703
HNRNPL:K562,neg2,kmer,5,0.02067113390874442,0.020958935177557668,0.02106151649777488
HNRNPL:K562,neg2,cnn,5,0.008988518007160273,0.01271583156264613,0.012797596257964394
HNRNPL:K562,neg2,splicebert,5,0.04405562646540273,0.04617416735874939,0.04627219860561538
HNRNPM:HepG2,gc,kmer,5,0.01274657341375074,0.012870864075987499,0.012821233708989466
HNRNPM:HepG2,gc,cnn,5,0.017214108154042673,0.018847928190879836,0.018769122260831494
HNRNPM:HepG2,gc,splicebert,5,0.03275228328777835,0.03541262921857739,0.035442879593414744
HNRNPM:HepG2,dn,kmer,5,0.06797457958671271,0.06743452661043599,0.06790637995611515
HNRNPM:HepG2,dn,cnn,5,0.12595464983199922,0.12850803998628374,0.1285852196981334
HNRNPM:HepG2,dn,splicebert,5,0.17451540646471997,0.17890012237517852,0.1792464117312157
HNRNPM:HepG2,neg2,kmer,5,0.014066281633336009,0.014417294536437853,0.01415301932927493
HNRNPM:HepG2,neg2,cnn,5,0.017536006830670137,0.019713408994438297,0.019585129860620776
HNRNPM:HepG2,neg2,splicebert,5,0.04370853670753727,0.044241343171920765,0.0441466949958903
HNRNPUL1:HepG2,gc,kmer,5,0.0047534858118478684,0.004090748106754871,0.004065419906796208
HNRNPUL1:HepG2,gc,cnn,5,0.018318880061949372,0.01877486845589953,0.019639033628929492
HNRNPUL1:HepG2,gc,splicebert,5,0.025619375935886257,0.028078015040065196,0.028042767377745803
HNRNPUL1:HepG2,dn,kmer,5,0.0020450366593455227,0.0030835632312656625,0.0035535950919118875
HNRNPUL1:HepG2,dn,cnn,5,0.04309249893392164,0.061204738373481546,0.05251755017447002
HNRNPUL1:HepG2,dn,splicebert,5,0.07739959374383854,0.09159375468408197,0.0837502120693846
HNRNPUL1:HepG2,neg2,kmer,5,0.0037365477284495574,0.003939709083247989,0.005299273682295325
HNRNPUL1:HepG2,neg2,cnn,5,-0.012571780434670998,-0.002403453696229163,-0.003354029733776853
HNRNPUL1:HepG2,neg2,splicebert,5,0.0051220092457398,0.019429474882258303,0.020408734471868417
IGF2BP1:K562,gc,kmer,5,0.040803342027854184,0.0417123481550012,0.041102220020642344
IGF2BP1:K562,gc,cnn,5,0.060146685178612325,0.06788101988193085,0.06740535694036409
IGF2BP1:K562,gc,splicebert,5,0.1388729176057475,0.1451327034763114,0.14466203167744296
IGF2BP1:K562,dn,kmer,5,0.06444778244262095,0.06697338348635659,0.06447373577772597
IGF2BP1:K562,dn,cnn,5,0.08461496737742547,0.09934780159992099,0.09898307154557417
IGF2BP1:K562,dn,splicebert,5,0.193502476593163,0.204195844207814,0.2031570097531712
IGF2BP1:K562,neg2,kmer,5,0.02289569437549166,0.023089355060500714,0.023328193651562357
IGF2BP1:K562,neg2,cnn,5,0.03403081155372456,0.03664362111429289,0.03735271559112974
IGF2BP1:K562,neg2,splicebert,5,0.07422828909840773,0.07636849870339682,0.07704883305819732
KHSRP:HepG2,gc,kmer,5,0.028630193985307528,0.02883180282372788,0.028843011076675973
KHSRP:HepG2,gc,cnn,5,0.024269398530762154,0.031034378912655036,0.03121380710514232
KHSRP:HepG2,gc,splicebert,5,0.05671319014003684,0.05748788672281937,0.05784090909090911
KHSRP:HepG2,dn,kmer,5,0.09118877098095735,0.091986033170436,0.09170602799697614
KHSRP:HepG2,dn,cnn,5,0.08751611926149738,0.10385882981579457,0.10396412021211066
KHSRP:HepG2,dn,splicebert,5,0.14786769245101472,0.16662969756836757,0.16634160926684916
KHSRP:HepG2,neg2,kmer,5,0.012870681244260829,0.013085040000953252,0.012927355945821728
KHSRP:HepG2,neg2,cnn,5,0.00753723312672161,0.008723682155805079,0.008641098484848397
KHSRP:HepG2,neg2,splicebert,5,0.021509878615702416,0.024285106884629436,0.024148767504591273
KHSRP:K562,gc,kmer,5,0.020039784504761404,0.020030689669928624,0.020024685476206727
KHSRP:K562,gc,cnn,5,0.02000337810916153,0.021502657349266596,0.021576679974723123
KHSRP:K562,gc,splicebert,5,0.04010185473341221,0.04262815651916603,0.04257306333603095
KHSRP:K562,dn,kmer,5,0.06961335839659244,0.06941318179744498,0.06954838252172935
KHSRP:K562,dn,cnn,5,0.08748015018024913,0.09061276472983944,0.09086197356090131
KHSRP:K562,dn,splicebert,5,0.1291442629406413,0.14110933791218372,0.14119055049076046
KHSRP:K562,neg2,kmer,5,0.007720911618821602,0.007614937383958975,0.007709706506251912
KHSRP:K562,neg2,cnn,5,0.007607347895837169,0.007839351909338866,0.007953155694552239
KHSRP:K562,neg2,splicebert,5,0.013110299463713448,0.013451484927843848,0.013651698727398687
